# 0b7e170c-4ac2-4650-9e27-73e94ef8bc21
# da39a3ee5e6b4b0d3255bfef95601890afd80709
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
2735.9399282; 89632.2916012; 43130.0976575; 0.6934676; -0.0190474; 12.6522395; 5.7256980
2737.9398843; 89631.0374849; 43131.6600626; 0.6614803; -0.0122171; 13.5270637; 6.5969140
2739.9398403; 89629.8215877; 43133.2527495; 0.6452905; -0.0041351; 14.4695725; 7.3345354
2741.9397964; 89628.6203905; 43134.8544848; 0.6437991; 0.0024626; 15.4501141; 7.6232459
2743.9397525; 89627.4103989; 43136.4517763; 0.6542205; 0.0059263; 16.4072649; 7.4844890
2745.9397086; 89626.1859989; 43138.0322902; 0.6629644; 0.0028017; 17.2955381; 7.4008415
2747.9396647; 89624.9507853; 43139.6067671; 0.6673708; 0.0021115; 18.1311432; 2.7101760
2749.9396208; 89623.7103589; 43141.1742475; 0.6713414; 0.0013809; 18.4276646; -8.8046089
2751.9395769; 89622.4656538; 43142.7391501; 0.6716988; -0.0010344; 17.4459496; -9.6778460
2753.9395330; 89621.2234124; 43144.3075741; 0.6672385; -0.0034124; 16.2987921; -9.2807972
2755.9394890; 89619.9930412; 43145.8830930; 0.6577484; -0.0067166; 15.1171509; -8.4675590
2757.9394451; 89618.7841751; 43147.4757685; 0.6389489; -0.0121041; 13.9520163; -7.7429394
2759.9394012; 89617.6148052; 43149.0911338; 0.6148712; -0.0108799; 12.7940487; -6.8593258
2761.9393573; 89616.4806743; 43150.7321054; 0.5940959; -0.0135542; 11.6726595; -5.8935883
2763.9393134; 89615.3884540; 43152.4120965; 0.5550088; -0.0250235; 10.6149491; -4.7991324
2765.9392695; 89614.3854066; 43154.1532109; 0.4805176; -0.0526404; 9.6685592; -4.7638565
2767.9392256; 89613.5771525; 43155.9865618; 0.3365637; -0.0920469; 8.6270522; -5.3836426
2769.9391817; 89613.1218858; 43157.9256785; 0.1104784; -0.1340968; 7.2726839; -2.5322336
2771.9391377; 89613.1725033; 43159.9219502; -0.1539996; -0.1202924; 6.5393593; -1.4705416
2773.9390938; 89613.7162486; 43161.8700251; -0.3895735; -0.1184023; 6.0729879; -0.8049381
2775.9390499; 89614.6964736; 43163.5859718; -0.6680842; -0.1804559; 5.8018532; 1.4568268
2777.9390060; 89616.2169256; 43164.8684985; -1.0759754; -0.1946878; 6.2840019; 1.6255335
2779.9389621; 89618.0333081; 43165.4083665; -1.5203098; -0.2517811; 6.7816422; 1.3026976
2781.9389182; 89619.9890913; 43165.1251631; -1.8514973; -0.0961223; 7.1555117; 1.1738072
2783.9388743; 89621.9385496; 43164.3788934; -2.0136718; -0.0742278; 7.4763944; 1.1473380
2785.9388304; 89623.6722134; 43163.3752584; -2.1845766; -0.0953118; 7.7772569; 1.3681668
2787.9387864; 89625.1761060; 43162.0792476; -2.3767264; -0.0880601; 8.1214698; 1.5872068
2789.9387425; 89626.4384424; 43160.5309791; -2.5319539; -0.0686357; 8.5033499; 2.3723514
2791.9386986; 89627.4785208; 43158.8181300; -2.6545459; -0.0529070; 9.0441228; 3.0085188
2793.9386547; 89628.3285718; 43157.0135784; -2.7423362; -0.0354623; 9.6865870; 3.9048556
2795.9386108; 89629.0501839; 43155.1493352; -2.7966957; -0.0189164; 10.4617899; 5.4999235
2797.9385669; 89629.6985953; 43153.2568451; -2.8227150; -0.0076534; 11.4650887; 4.7689230
2799.9385230; 89630.3178791; 43151.3549891; -2.8273690; 0.0028423; 12.2688032; 2.5073596
2801.9384791; 89630.9477353; 43149.4571395; -2.8115308; 0.0130617; 12.6709411; -4.2533908
2803.9384351; 89631.6268306; 43147.5742265; -2.7766324; 0.0214973; 11.9807996; -4.7882719
2805.9383912; 89632.3847314; 43145.7258001; -2.7256533; 0.0294874; 11.1528872; -3.7601160
2807.9383473; 89633.2507959; 43143.9240025; -2.6587648; 0.0374116; 10.4569001; -3.2188122
2809.9383034; 89634.2382374; 43142.2068360; -2.5793877; 0.0414446; 9.8220056; -2.8479531
2811.9382595; 89635.3817699; 43140.5490561; -2.4948110; 0.0479396; 9.2238945; -2.4312686
2813.9382156; 89636.6822859; 43139.0203458; -2.3671446; 0.0822800; 8.6807471; -4.4403047
2815.9381717; 89638.2352519; 43137.7233330; -2.1473886; 0.1382645; 7.5891067; -3.8538230
2817.9381278; 89640.0253744; 43136.9292126; -1.8096833; 0.1867135; 6.4945814; -0.8639031
2819.9380839; 89642.0109460; 43136.7980989; -1.4767932; 0.1484186; 6.2228651; -0.7558840
2821.9380399; 89643.9912254; 43137.2816236; -1.1865954; 0.1472977; 5.9749963; -0.4101119
2823.9379960; 89645.6742036; 43138.3198267; -0.8247657; 0.2097773; 5.8361091; 0.3864709
2825.9379521; 89646.8173585; 43139.8859344; -0.4509949; 0.1891874; 5.9670779; 1.7240983
2827.9379082; 89647.2826750; 43141.8274711; -0.0140392; 0.2062300; 6.5193758; 1.5283071
2829.9378643; 89647.0357118; 43143.7615817; 0.2234140; 0.0666505; 6.9724712; 1.9505654
2831.9378204; 89646.4786983; 43145.7452376; 0.3154529; 0.0408583; 7.5111547; 2.4782697
2833.9377765; 89645.7786313; 43147.6078790; 0.4069544; 0.0510242; 8.1443420; 3.8831042
2835.9377326; 89644.9013748; 43149.4068139; 0.4944042; 0.0342962; 9.0477833; 4.8341322
2837.9376886; 89643.9051793; 43151.1370898; 0.5451327; 0.0189360; 10.0597458; 6.0364289
2839.9376447; 89642.8419458; 43152.8299668; 0.5731731; 0.0090657; 11.1956988; 6.9603974
2841.9376008; 89641.7448896; 43154.5026575; 0.5864976; 0.0047616; 12.3767787; 7.4597834
2843.9375569; 89640.6311336; 43156.1656854; 0.5929478; 0.0026019; 13.5286041; 7.7683697
2845.9375130; 89639.5099673; 43157.8201480; 0.5982336; 0.0026894; 14.6320171; 7.2403009
2847.9374691; 89638.3773282; 43159.4721445; 0.6038817; 0.0029714; 15.5902692; 6.7484605
2849.9374252; 89637.2376052; 43161.1130585; 0.6109291; 0.0051447; 16.4331903; 5.9254999
2851.9373813; 89636.0803271; 43162.7422989; 0.6258378; 0.0097405; 17.1391721; -7.3359526
2853.9373373; 89634.8944868; 43164.3463375; 0.6483335; 0.0126687; 16.2606290; -7.3728054
2855.9372934; 89633.6711503; 43165.9183730; 0.6729787; 0.0086133; 15.3270180; -6.7345658
2857.9372495; 89632.4100795; 43167.4844477; 0.6793103; -0.0020190; 14.4215051; -5.9757017
2859.9372056; 89631.1391143; 43169.0558332; 0.6846662; 0.0084787; 13.5675173; -5.5805659
2861.9371617; 89629.8427112; 43170.5998062; 0.7191356; 0.0293195; 12.7183235; -5.2012300
2863.9371178; 89628.4916559; 43172.0255788; 0.8089241; 0.0627272; 11.8722908; -5.0261574
2865.9370739; 89626.9959456; 43173.3044572; 0.9078838; 0.0333714; 10.9930479; -3.8116276
2867.9370300; 89625.3921606; 43174.4955561; 0.9522473; 0.0198446; 10.2762311; -3.3906306
2869.9369860; 89623.6996714; 43175.6453604; 0.9980071; 0.0251146; 9.5936803; -5.6601591
2871.9369421; 89621.9494121; 43176.7124719; 1.0491394; 0.0270363; 8.3305799; -7.2298813
2873.9368982; 89620.2171715; 43177.7174384; 0.9329572; -0.3023345; 6.3623637; -3.8839655
2875.9368543; 89619.3149733; 43179.2281658; 0.1784513; -0.2634940; 4.9944120; -0.5975062
2877.9368104; 89619.3353990; 43181.3257563; -0.1442313; -0.1076390; 4.7491240; 0.6179639
2879.9367665; 89619.8552096; 43183.2575992; -0.3965362; -0.1526518; 5.0025973; 0.9061047
2881.9367226; 89620.9367915; 43184.9433902; -0.7506842; -0.1746975; 5.3525993; 1.1683694
2883.9366787; 89622.5201999; 43186.1474731; -1.0877904; -0.1664021; 5.7726679; 1.2433104
2885.9366348; 89624.4181681; 43186.7971856; -1.3776484; -0.1208550; 6.1884430; 1.4910379
2887.9365908; 89626.4206191; 43186.9617579; -1.5920860; -0.0970227; 6.6528827; 1.9839674
2889.9365469; 89628.3960266; 43186.7396503; -1.7668488; -0.0772649; 7.2247175; 3.4049748
2891.9365030; 89630.3028218; 43186.2156411; -1.9073369; -0.0630041; 8.1127149; 4.1006620
2893.9364591; 89632.1308401; 43185.4678243; -1.9981976; -0.0249571; 9.0674379; 4.5276892
2895.9364152; 89633.9613242; 43184.6075529; -2.0099253; 0.0112836; 10.0164260; -1.5071408
2897.9363713; 89635.8026908; 43183.7827624; -1.9678795; 0.0302908; 9.7108372; -2.7309331
2899.9363274; 89637.7046550; 43183.0707387; -1.8836709; 0.0473108; 9.1310934; -3.8256751
2901.9362835; 89639.5981639; 43182.5573674; -1.7846995; 0.0559792; 8.2507274; -1.1056895
2903.9362395; 89641.5731959; 43182.3022887; -1.5849397; 0.1354014; 7.9782104; 2.0743872
2905.9361956; 89643.5063109; 43182.5017158; -1.3796496; 0.0616567; 8.4822879; 2.8911701
2907.9361517; 89645.4853807; 43182.9720589; -1.3078429; 0.0255016; 9.1385794; 2.5369425
2909.9361078; 89647.4169832; 43183.5478284; -1.2527981; 0.0301920; 9.6778707; 2.4105870
2911.9360639; 89649.2852354; 43184.2247288; -1.1948882; 0.0266995; 10.1638240; -1.1279591
2913.9360200; 89651.1500693; 43185.0122800; -1.1540553; 0.0069349; 9.9393954; -5.2451790
2915.9359761; 89652.9806670; 43185.8134229; -1.1746564; -0.0304856; 8.8210728; -6.0930445
2917.9359322; 89654.8915615; 43186.5104393; -1.2829779; -0.0773712; 7.3102451; -4.1129318
2919.9358882; 89656.8173748; 43186.8935428; -1.4792734; -0.1184499; 6.0818021; -2.2273908
2921.9358443; 89658.7889441; 43186.8252417; -1.7439054; -0.1625559; 5.2989574; -0.9757425
2923.9358004; 89660.6506150; 43186.1181580; -2.1434681; -0.2112621; 4.9169162; -0.2282460
2925.9357565; 89662.0886472; 43184.7378520; -2.5203687; -0.1876184; 4.8231837; 0.1849405
2927.9357126; 89662.9237605; 43182.8717134; -2.9205738; -0.1978261; 4.8992700; 0.3380692
2929.9356687; 89662.9139372; 43180.9466776; 2.8667523; -0.3027540; 5.0353842; 0.9592955
2931.9356248; 89661.9805743; 43179.2828181; 2.4507506; -0.1439378; 5.4029799; 1.8160104
2933.9355809; 89660.4881739; 43177.8751368; 2.2226490; -0.0840643; 6.0378865; 2.3263444
2935.9355369; 89658.8025923; 43176.7767724; 2.0802812; -0.0646514; 6.7647059; 3.7702968
2937.9354930; 89656.9885003; 43175.9038116; 1.9683107; -0.0377365; 7.8001348; 3.1115724
2939.9354491; 89655.1386066; 43175.1770905; 1.9351811; 0.0002486; 8.5608480; -0.5855275
2941.9354052; 89653.2738896; 43174.4491935; 1.9581301; 0.0224308; 8.4229484; -3.9965240
2943.9353613; 89651.4326890; 43173.6319103; 2.0275206; 0.0478589; 7.4135225; -3.4301661
2945.9353174; 89649.6892880; 43172.6431933; 2.1584722; 0.0857787; 6.4218340; -1.6482083
2947.9352735; 89648.1597300; 43171.3817508; 2.3800918; 0.1387789; 5.8861927; -0.9263755
2949.9352296; 89646.9889751; 43169.7438292; 2.6610395; 0.1407657; 5.5625393; 1.1310553
2951.9351856; 89646.3381300; 43167.8645393; 2.9567843; 0.1436628; 5.9553308; 2.3228527
2953.9351417; 89646.2362056; 43165.9316861; -3.0467248; 0.2012760; 6.6900802; 1.8984236
2955.9350978; 89646.8673518; 43164.0528112; -2.5936824; 0.1793825; 7.2353784; 1.4285083
2957.9350539; 89648.1252850; 43162.5043750; -2.3536051; 0.0885198; 7.6200136; 1.3136047
2959.9350100; 89649.7122430; 43161.1806702; -2.1785781; 0.0856510; 7.9573181; 1.2358582
2961.9349661; 89651.4174544; 43160.1990815; -2.0066083; 0.0891525; 8.2620963; 0.9948240
2963.9349222; 89653.3011168; 43159.5346200; -1.8068633; 0.1079344; 8.4994967; -0.6326605
2965.9348783; 89655.2461617; 43159.2797442; -1.6016717; 0.0893559; 8.3493028; -2.0882712
2967.9348344; 89657.2691293; 43159.3733350; -1.4601109; 0.0520285; 7.8331320; -2.3448506
2969.9347904; 89659.3433085; 43159.7320374; -1.3239853; 0.0950937; 7.2096297; -2.1385900
2971.9347465; 89661.1356962; 43160.4918907; -0.9370928; 0.2980456; 6.5897335; -0.5699591
2973.9347026; 89662.3783309; 43161.8897660; -0.6083665; 0.0753145; 6.4144214; 3.0197984
2975.9346587; 89663.4214953; 43163.6597411; -0.4615919; 0.0601613; 7.2954596; -0.7266917
2977.9346148; 89664.2383177; 43165.4791751; -0.3970840; 0.0135997; 7.0934496; -2.9607289
2979.9345709; 89665.0462804; 43167.4131688; -0.4157658; -0.0509109; 6.2027713; -4.1627879
2981.9345270; 89665.9893458; 43169.0747119; -0.6866807; -0.2721852; 4.6715721; -1.0531350
2983.9344831; 89667.6582757; 43170.0741325; -1.3814344; -0.2910023; 4.1965627; 2.6794589
2985.9344391; 89669.5837061; 43170.0768502; -1.6974751; -0.0964901; 5.3224748; 2.8583677
2987.9343952; 89671.6328633; 43169.6309287; -1.8672252; -0.0790077; 6.3057084; 2.2270143
2989.9343513; 89673.4798343; 43168.8979111; -2.0327516; -0.0873217; 6.9763758; 2.0777839
2991.9343074; 89675.1663750; 43167.8571729; -2.2194791; -0.1005020; 7.5485610; 2.0644118
2993.9342635; 89676.6211612; 43166.5036451; -2.4192006; -0.0949695; 8.0770191; 1.9763701
2995.9342196; 89677.8019418; 43164.8923566; -2.5952128; -0.0830685; 8.5524000; 1.6819608
2997.9341757; 89678.7107614; 43163.0744719; -2.7594459; -0.0799423; 8.9370711; 1.5165973
2999.9341318; 89679.2945388; 43161.1818972; -2.9313711; -0.0978033; 9.2702479; 1.0956498
3001.9340878; 89679.5101922; 43159.1711818; -3.1415487; -0.1078051; 9.5036835; 0.3729649
3003.9340439; 89679.3018764; 43157.2150127; 2.9312795; -0.1015689; 9.5818488; -0.5994460
3005.9340000; 89678.7065252; 43155.3135416; 2.7534899; -0.0795723; 9.4559026; -2.1317698
3007.9339561; 89677.8018739; 43153.5280734; 2.5891674; -0.0873176; 8.9937313; -2.2284061
3009.9339122; 89676.5999343; 43151.9229840; 2.4080334; -0.0904072; 8.4837359; -0.8754663
3011.9338683; 89675.1407816; 43150.5699152; 2.2310448; -0.0836479; 8.2747801; 0.7194350
3013.9338244; 89673.4740041; 43149.4727359; 2.0804736; -0.0669451; 8.4468730; 1.1168916
3015.9337805; 89671.6744536; 43148.6069488; 1.9635951; -0.0500988; 8.7073033; 2.3429420
3017.9337365; 89669.8054353; 43147.9287399; 1.8791200; -0.0349841; 9.2297721; 1.8196381
3019.9336926; 89667.8912263; 43147.3818672; 1.8224048; -0.0258187; 9.6159808; 0.0175961
3021.9336487; 89665.9297321; 43146.9316722; 1.7706521; -0.0251112; 9.6196397; -2.6736731
3023.9336048; 89663.9381646; 43146.5549851; 1.7613488; 0.0202637; 9.0467127; -4.3533339
3025.9335609; 89661.9585222; 43146.0888252; 1.8619083; 0.0715311; 8.0268336; -6.4550365
3027.9335170; 89660.1375450; 43145.3802608; 2.0341893; 0.1099082; 6.2137331; -0.9743778
3029.9334731; 89658.5049070; 43144.2333621; 2.3724482; 0.2227442; 5.8917784; 1.7150368
3031.9334292; 89657.4921532; 43142.6216272; 2.7630833; 0.1516731; 6.4477166; 2.3093060
3033.9333853; 89656.9578747; 43140.6751995; 2.9444101; 0.0386716; 7.1281183; 2.5797453
3035.9333413; 89656.5963539; 43138.6485120; 2.9693345; -0.0043586; 7.8184925; 3.5345690
3037.9332974; 89656.2632363; 43136.6744718; 2.9895289; 0.0253251; 8.6756436; 2.1278121
3039.9332535; 89656.0230486; 43134.7098436; 3.0484250; 0.0226395; 9.1530242; 0.6209782
3041.9332096; 89655.8679760; 43132.6996464; 3.0742679; 0.0027047; 9.2877183; -3.4322012
3043.9331657; 89655.7193257; 43130.6800325; 3.0522498; -0.0266504; 8.5166430; -4.4802881
3045.9331218; 89655.4520767; 43128.6860823; 2.9431343; -0.0892784; 7.3900236; -3.3530738
3047.9330779; 89654.8643031; 43126.8399127; 2.7062509; -0.1395171; 6.4187575; -0.5119974
3049.9330340; 89653.7842588; 43125.1599942; 2.4419637; -0.1173126; 6.2571961; 2.5381628
3051.9329900; 89652.3405350; 43123.7855535; 2.2245991; -0.1068372; 7.0217470; 2.0840570
3053.9329461; 89650.6271069; 43122.7474108; 2.0060328; -0.1092732; 7.5921655; 1.8083312
3055.9329022; 89648.7374011; 43122.1096038; 1.7874847; -0.1048668; 8.0544486; 1.5495888
3057.9328583; 89646.7498133; 43121.8751243; 1.5944755; -0.0884472; 8.4304426; 1.3453906
3059.9328144; 89644.7564456; 43121.9941650; 1.4325922; -0.0744574; 8.7437867; 1.3954468
3061.9327705; 89642.7924827; 43122.4131914; 1.2907001; -0.0680749; 9.0573435; 1.4899396
3063.9327266; 89640.9181913; 43123.0916049; 1.1566763; -0.0670156; 9.3805702; 1.9734679
3065.9326827; 89639.1388041; 43124.0165212; 1.0287226; -0.0597822; 9.7922825; 2.4290586
3067.9326387; 89637.4902538; 43125.1409476; 0.9194467; -0.0485246; 10.2764204; 2.9782846
3069.9325948; 89635.9578671; 43126.4188503; 0.8365319; -0.0358825; 10.8405578; 3.8692824
3071.9325509; 89634.5218906; 43127.8092506; 0.7674831; -0.0329762; 11.5323234; 4.7769708
3073.9325070; 89633.1876069; 43129.2799403; 0.7091877; -0.0242707; 12.3329618; 5.5433229
3075.9324631; 89631.9155966; 43130.8252370; 0.6722090; -0.0121272; 13.2013163; 6.3491351
3077.9324192; 89630.6781877; 43132.4059076; 0.6600903; -0.0003559; 14.1304896; 7.0792338
3079.9323753; 89629.4478509; 43133.9860001; 0.6640240; 0.0032181; 15.0992400; 7.4759045
3081.9323314; 89628.2065075; 43135.5593897; 0.6722400; 0.0037266; 16.0589542; 7.6625846
3083.9322874; 89626.9574234; 43137.1204031; 0.6763301; 0.0003502; 16.9864557; 7.5642084
3085.9322435; 89625.7050026; 43138.6811326; 0.6761890; 0.0001057; 17.8548549; 4.4265521
3087.9321996; 89624.4530508; 43140.2406246; 0.6767260; 0.0000381; 18.3439817; -3.2484913
3089.9321557; 89623.2015137; 43141.8000489; 0.6754121; -0.0013610; 17.9863277; -8.9474115
3091.9321118; 89621.9533242; 43143.3642602; 0.6709835; -0.0031359; 16.9622853; -9.6387486
3093.9320679; 89620.7164880; 43144.9344336; 0.6626018; -0.0057754; 15.7849604; -8.7557774
3095.9320240; 89619.4979409; 43146.5196010; 0.6466758; -0.0101868; 14.6336132; -7.9892092
3097.9319801; 89618.3118015; 43148.1243346; 0.6272918; -0.0081055; 13.4976480; -7.2421186
3099.9319361; 89617.1531147; 43149.7468211; 0.6125540; -0.0105892; 12.3781526; -6.4821918
3101.9318922; 89616.0252654; 43151.4034188; 0.5789280; -0.0225359; 11.2823076; -5.1193082
3103.9318483; 89614.9782339; 43153.1106950; 0.5135287; -0.0448084; 10.3350704; -4.3516254
3105.9318044; 89614.0874028; 43154.9114891; 0.3966658; -0.0689306; 9.4555572; -3.5359471
3107.9317605; 89613.4549500; 43156.8056273; 0.2418504; -0.0869308; 8.6754875; -5.1153004
3109.9317166; 89613.1642635; 43158.7858906; 0.0386962; -0.1187927; 7.4029272; -3.7130077
3111.9316727; 89613.3462369; 43160.7677049; -0.2285992; -0.1337600; 6.3207299; -0.9054104
3113.9316288; 89614.0392951; 43162.6379606; -0.4765126; -0.1200784; 6.0274426; -0.3520602
3115.9315849; 89615.2165048; 43164.3216777; -0.7637612; -0.1812153; 5.9094716; 1.0740009
3117.9315409; 89616.7853879; 43165.3289218; -1.2954434; -0.3194522; 6.2624088; 1.6605709
3119.9314970; 89618.7249423; 43165.4386327; -1.6620870; -0.1120141; 6.7719939; 1.3826120
3121.9314531; 89620.7679930; 43165.0242080; -1.8790477; -0.1059924; 7.1686978; 1.2045755
3123.9314092; 89622.5963055; 43164.2253895; -2.0852045; -0.1024264; 7.4972278; 1.3524384
3125.9313653; 89624.2313300; 43163.0635896; -2.2887137; -0.0921989; 7.8497172; 1.5189281
3127.9313214; 89625.6183242; 43161.6306200; -2.4485548; -0.0690249; 8.2276144; 2.1282946
3129.9312775; 89626.7939857; 43160.0087176; -2.5774824; -0.0598261; 8.7296409; 2.6342494
3131.9312336; 89627.7634406; 43158.2698455; -2.6839171; -0.0459718; 9.3136135; 3.4209414
3133.9311896; 89628.5735869; 43156.4410135; -2.7600414; -0.0303287; 10.0213203; 4.6241264
3135.9311457; 89629.2690965; 43154.5656443; -2.8096248; -0.0200463; 10.9051805; 5.4864577
3137.9311018; 89629.8888115; 43152.6649455; -2.8393493; -0.0075955; 11.8687956; 6.5996001
3139.9310579; 89630.4822291; 43150.7547408; -2.8348717; 0.0120767; 12.9331408; -2.7093298
3141.9310140; 89631.1187672; 43148.8536954; -2.8000918; 0.0196816; 12.5071599; -5.2798000
3143.9309701; 89631.8281067; 43146.9837572; -2.7566281; 0.0233227; 11.6322961; -4.2130406
3145.9309262; 89632.6233992; 43145.1479162; -2.7084156; 0.0249581; 10.8838652; -3.6623418
3147.9308823; 89633.5009198; 43143.3735377; -2.6542479; 0.0301175; 10.1886935; -3.2380934
3149.9308383; 89634.4920481; 43141.6351797; -2.5906365; 0.0397125; 9.5319141; -2.7718377
3151.9307944; 89635.6266308; 43139.9864796; -2.4749137; 0.0762527; 8.9314209; -4.4339596
3153.9307505; 89637.0115868; 43138.5180443; -2.2840861; 0.1129219; 7.8762193; -4.2995904
3155.9307066; 89638.6690908; 43137.4208187; -2.0101217; 0.1579879; 6.6960321; -0.8803221
3157.9306627; 89640.6035030; 43136.8592768; -1.6958605; 0.1604517; 6.4277239; -0.8389249
3159.9306188; 89642.5930974; 43136.9520609; -1.3462925; 0.1778375; 6.1611694; -0.7443641
3161.9305749; 89644.4242970; 43137.7185821; -1.0104130; 0.1510522; 5.9146105; -0.5117473
3163.9305310; 89645.9374232; 43138.9879432; -0.7407731; 0.1359780; 5.7389610; 1.8553253
3165.9304870; 89646.8903784; 43140.7006498; -0.2148847; 0.2797907; 6.3527011; 1.4672202
3167.9304431; 89646.9552622; 43142.6245301; 0.0861535; 0.0852944; 6.7989384; 1.6840225
3169.9303992; 89646.6311536; 43144.6645364; 0.2214486; 0.0605637; 7.2774656; 1.9552102
3171.9303553; 89646.0661961; 43146.5935118; 0.3522524; 0.0707777; 7.7962924; 3.1933230
3173.9303114; 89645.2613523; 43148.4328122; 0.4611820; 0.0364910; 8.5764320; 4.1246343
3175.9302675; 89644.3303527; 43150.1927980; 0.5054340; 0.0167328; 9.4896449; 5.2227970
3177.9302236; 89643.3354038; 43151.9261449; 0.5355542; 0.0132305; 10.5330001; 6.3897906
3179.9301797; 89642.2944615; 43153.6303795; 0.5607054; 0.0120779; 11.6834366; 6.9725201
3181.9301358; 89641.2077385; 43155.3167645; 0.5833301; 0.0095688; 12.8215506; 7.5348277
3183.9300918; 89640.0943247; 43156.9744482; 0.5981574; 0.0052760; 13.9474302; 7.1686234
3185.9300479; 89638.9572553; 43158.6250876; 0.6080676; 0.0046317; 14.9400359; 6.9810597
3187.9300040; 89637.8081255; 43160.2598953; 0.6178919; 0.0064383; 15.8470281; 6.4698331
3189.9299601; 89636.6385205; 43161.8784208; 0.6350593; 0.0105918; 16.6435292; -1.5320834
3191.9299162; 89635.4391332; 43163.4734304; 0.6535331; 0.0078355; 16.4583980; -4.2774238
3193.9298723; 89634.2191411; 43165.0445893; 0.6656466; 0.0039595; 15.9301458; -6.2606979
3195.9298284; 89632.9706710; 43166.6263997; 0.6692859; 0.0004450; 15.1237331; -6.0675583
3197.9297845; 89631.7134080; 43168.1980632; 0.6852277; 0.0157825; 14.2988672; -5.6579377
3199.9297405; 89630.3996598; 43169.7344872; 0.7350149; 0.0314234; 13.4843001; -5.2475490
3201.9296966; 89629.0307461; 43171.1466919; 0.8086831; 0.0421255; 12.6821376; -4.7752932
3203.9296527; 89627.5419256; 43172.4777010; 0.8631065; 0.0101015; 11.9052870; -4.9718584
3205.9296088; 89626.0469366; 43173.7313881; 0.8959545; 0.0407390; 11.0385172; -5.3533661
3207.9295649; 89624.3819713; 43174.9233555; 1.0064867; 0.0456596; 10.0217697; -6.0694854
3209.9295210; 89622.6361144; 43175.9511017; 1.0589026; 0.0086052; 8.7268815; -7.4654178
3211.9294771; 89620.8706654; 43176.9797818; 0.9861141; -0.1108570; 6.8042226; -4.3731407
3213.9294332; 89619.4918183; 43178.2573395; 0.6016960; -0.3004141; 5.3670537; -1.0135230
3215.9293892; 89618.9553432; 43180.1441459; -0.0263131; -0.2283976; 4.9750641; 0.1736806
3217.9293453; 89619.3337784; 43182.1110133; -0.3134246; -0.0994717; 5.0443999; 0.6345640
3219.9293014; 89620.1684913; 43183.9922044; -0.5417230; -0.1515860; 5.2900066; 1.0359932
3221.9292575; 89621.4554514; 43185.4708541; -0.9057697; -0.1948064; 5.6681612; 1.3722596
3223.9292136; 89623.1838620; 43186.4252313; -1.2036600; -0.1232336; 6.1332674; 1.4437383
3225.9291697; 89625.1713244; 43186.9204806; -1.4485845; -0.1156554; 6.5872449; 1.4652884
3227.9291258; 89627.1625301; 43186.9473021; -1.6592450; -0.0953558; 7.0180354; 2.3118628
3229.9290819; 89629.1145823; 43186.5915247; -1.8411915; -0.0860181; 7.6485338; 3.4918362
3231.9290379; 89630.9564374; 43185.9349983; -1.9705387; -0.0421455; 8.5127614; 5.2456751
3233.9289940; 89632.7938983; 43185.0998547; -2.0099564; 0.0003379; 9.6669202; -0.2984852
3235.9289501; 89634.6083632; 43184.2620661; -1.9919538; 0.0160868; 9.6049691; -1.9399498
3237.9289062; 89636.4890404; 43183.4682441; -1.9432033; 0.0311105; 9.1921599; -3.8031150
3239.9288623; 89638.3655404; 43182.8140797; -1.8614135; 0.0553600; 8.3236817; -2.3339850
3241.9288184; 89640.3298420; 43182.3770296; -1.7015931; 0.1030211; 7.7426057; 1.1487203
3243.9287745; 89642.2574874; 43182.3271828; -1.4959625; 0.0915564; 8.0338486; 3.2045249
3245.9287306; 89644.2318400; 43182.6211686; -1.3653707; 0.0488377; 8.7954841; 2.7336946
3247.9286866; 89646.1947612; 43183.1280223; -1.2718541; 0.0456497; 9.3965461; 2.8957301
3249.9286427; 89648.0814760; 43183.7929115; -1.1994486; 0.0254897; 9.9938854; 0.7964514
3251.9285988; 89649.9489680; 43184.5619058; -1.1671654; 0.0068294; 10.1520186; -2.7344678
3253.9285549; 89651.7829312; 43185.3465743; -1.1723454; -0.0128222; 9.5982212; -4.0628466
3255.9285110; 89653.6568264; 43186.0889398; -1.2237500; -0.0392432; 8.7106154; -5.6777003
3257.9284671; 89655.5708939; 43186.6770161; -1.3307689; -0.0669524; 7.2914003; -5.6575726
3259.9284232; 89657.5247807; 43186.9943174; -1.5060982; -0.1266473; 5.5258234; -1.1079997
3261.9283793; 89659.4901175; 43186.7770309; -1.8971018; -0.2435874; 5.1090922; -0.6394079
3263.9283354; 89661.1622003; 43185.7755280; -2.2994028; -0.1742315; 4.8523445; 0.0447841
3265.9282914; 89662.4601050; 43184.1488994; -2.6239844; -0.1450372; 4.8707679; 0.3214537
3267.9282475; 89663.1203855; 43182.2843310; -3.0394990; -0.3162503; 5.0010165; 0.2021070
3269.9282036; 89662.7315030; 43180.4365534; 2.6674695; -0.2171990; 5.0811983; 0.9442909
3271.9281597; 89661.5071897; 43178.8240679; 2.3550834; -0.1046707; 5.4401891; 1.8808893
3273.9281158; 89659.9789581; 43177.5536189; 2.1807649; -0.0817838; 6.0925405; 2.9927377
3275.9280719; 89658.2404250; 43176.5411122; 2.0228140; -0.0619650; 7.0064069; 3.5842474
3277.9280280; 89656.4055368; 43175.7532946; 1.9447829; -0.0192055; 7.9640700; 2.3842059
